   0.00039722912       5.0033171   7.1336562e-20   2.1232769e-19
    0.0043695203       5.0035732   7.1338964e-20   2.1231492e-19
    0.0083418116       5.0038294   7.1341368e-20   2.1230214e-19
     0.012314103       5.0040857   7.1343771e-20   2.1228936e-19
     0.016286394       5.0043420   7.1346176e-20   2.1227658e-19
     0.020258685       5.0045984   7.1348580e-20   2.1226380e-19
     0.024230976       5.0048548   7.1350985e-20   2.1225102e-19
     0.028203268       5.0051112   7.1353390e-20   2.1223823e-19
     0.032175559       5.0053677   7.1355796e-20   2.1222545e-19
     0.036147850       5.0056243   7.1358202e-20   2.1221267e-19
     0.040120141       5.0058809   7.1360609e-20   2.1219988e-19
     0.044092433       5.0061375   7.1363016e-20   2.1218709e-19
     0.048064724       5.0063942   7.1365424e-20   2.1217431e-19
     0.052037015       5.0066509   7.1367831e-20   2.1216152e-19
     0.056009306       5.0069077   7.1370240e-20   2.1214873e-19
     0.059981597       5.0071646   7.1372648e-20   2.1213594e-19
     0.063953889       5.0074214   7.1375057e-20   2.1212314e-19
     0.067926180       5.0076784   7.1377467e-20   2.1211035e-19
     0.071898471       5.0079354   7.1379877e-20   2.1209756e-19
     0.075870762       5.0081924   7.1382287e-20   2.1208476e-19
     0.079843054       5.0084495   7.1384698e-20   2.1207197e-19
     0.083815345       5.0087066   7.1387109e-20   2.1205917e-19
     0.087787636       5.0089638   7.1389521e-20   2.1204637e-19
     0.091759927       5.0092210   7.1391933e-20   2.1203357e-19
     0.095732218       5.0094783   7.1394345e-20   2.1202077e-19
     0.099704510       5.0097356   7.1396758e-20   2.1200797e-19
      0.10367680       5.0099930   7.1399171e-20   2.1199517e-19
      0.10764909       5.0102504   7.1401585e-20   2.1198237e-19
      0.11162138       5.0105079   7.1403999e-20   2.1196956e-19
      0.11559367       5.0107654   7.1406413e-20   2.1195676e-19
      0.11956597       5.0110230   7.1408828e-20   2.1194395e-19
      0.12353826       5.0112806   7.1411243e-20   2.1193115e-19
      0.12751055       5.0115383   7.1413659e-20   2.1191834e-19
      0.13148284       5.0117960   7.1416075e-20   2.1190553e-19
      0.13545513       5.0120538   7.1418492e-20   2.1189272e-19
      0.13942742       5.0123116   7.1420909e-20   2.1187991e-19
      0.14339971       5.0125694   7.1423326e-20   2.1186710e-19
      0.14737200       5.0128274   7.1425744e-20   2.1185428e-19
      0.15134430       5.0130853   7.1428162e-20   2.1184147e-19
      0.15531659       5.0133433   7.1430581e-20   2.1182866e-19
      0.15928888       5.0136014   7.1433000e-20   2.1181584e-19
      0.16326117       5.0138595   7.1435419e-20   2.1180302e-19
      0.16723346       5.0141176   7.1437839e-20   2.1179021e-19
      0.17120575       5.0143759   7.1440259e-20   2.1177739e-19
      0.17517804       5.0146341   7.1442680e-20   2.1176457e-19
      0.17915033       5.0148924   7.1445101e-20   2.1175175e-19
      0.18312263       5.0151508   7.1447522e-20   2.1173892e-19
      0.18709492       5.0154092   7.1449944e-20   2.1172610e-19
      0.19106721       5.0156676   7.1452367e-20   2.1171328e-19
      0.19503950       5.0159261   7.1454789e-20   2.1170045e-19
      0.19901179       5.0161847   7.1457213e-20   2.1168763e-19
      0.20298408       5.0164433   7.1459636e-20   2.1167480e-19
      0.20695637       5.0167019   7.1462060e-20   2.1166197e-19
      0.21092866       5.0169606   7.1464485e-20   2.1164914e-19
      0.21490095       5.0172194   7.1466910e-20   2.1163631e-19
      0.21887325       5.0174782   7.1469335e-20   2.1162348e-19
      0.22284554       5.0177370   7.1471761e-20   2.1161065e-19
      0.22681783       5.0179959   7.1474187e-20   2.1159782e-19
      0.23079012       5.0182548   7.1476613e-20   2.1158498e-19
      0.23476241       5.0185138   7.1479040e-20   2.1157215e-19
      0.23873470       5.0187729   7.1481467e-20   2.1155931e-19
      0.24270699       5.0190320   7.1483895e-20   2.1154648e-19
      0.24667928       5.0192911   7.1486323e-20   2.1153364e-19
      0.25065158       5.0195503   7.1488752e-20   2.1152080e-19
      0.25462387       5.0198095   7.1491181e-20   2.1150796e-19
      0.25859616       5.0200688   7.1493611e-20   2.1149512e-19
      0.26256845       5.0203282   7.1496040e-20   2.1148228e-19
      0.26654074       5.0205876   7.1498471e-20   2.1146943e-19
      0.27051303       5.0208470   7.1500901e-20   2.1145659e-19
      0.27448532       5.0211065   7.1503333e-20   2.1144375e-19
      0.27845761       5.0213660   7.1505764e-20   2.1143090e-19
      0.28242991       5.0216256   7.1508196e-20   2.1141805e-19
      0.28640220       5.0218852   7.1510629e-20   2.1140521e-19
      0.29037449       5.0221449   7.1513061e-20   2.1139236e-19
      0.29434678       5.0224047   7.1515495e-20   2.1137951e-19
      0.29831907       5.0226644   7.1517928e-20   2.1136666e-19
      0.30229136       5.0229243   7.1520362e-20   2.1135380e-19
      0.30626365       5.0231842   7.1522797e-20   2.1134095e-19
      0.31023594       5.0234441   7.1525232e-20   2.1132810e-19
      0.31420824       5.0237041   7.1527667e-20   2.1131524e-19
