   0.00027531600       5.0032954   1.5716067e-20   9.8553792e-20
    0.0030284760       5.0033345   1.5716148e-20   9.8552886e-20
    0.0057816359       5.0033736   1.5716229e-20   9.8551981e-20
    0.0085347959       5.0034128   1.5716310e-20   9.8551075e-20
     0.011287956       5.0034519   1.5716391e-20   9.8550170e-20
     0.014041116       5.0034911   1.5716472e-20   9.8549265e-20
     0.016794276       5.0035302   1.5716553e-20   9.8548359e-20
     0.019547436       5.0035694   1.5716634e-20   9.8547454e-20
     0.022300596       5.0036085   1.5716715e-20   9.8546548e-20
     0.025053756       5.0036477   1.5716796e-20   9.8545643e-20
     0.027806916       5.0036868   1.5716877e-20   9.8544737e-20
     0.030560076       5.0037260   1.5716958e-20   9.8543832e-20
     0.033313235       5.0037651   1.5717039e-20   9.8542926e-20
     0.036066395       5.0038043   1.5717120e-20   9.8542021e-20
     0.038819555       5.0038435   1.5717201e-20   9.8541115e-20
     0.041572715       5.0038826   1.5717283e-20   9.8540210e-20
     0.044325875       5.0039218   1.5717364e-20   9.8539304e-20
     0.047079035       5.0039609   1.5717445e-20   9.8538398e-20
     0.049832195       5.0040001   1.5717526e-20   9.8537493e-20
     0.052585355       5.0040393   1.5717607e-20   9.8536587e-20
     0.055338515       5.0040784   1.5717688e-20   9.8535682e-20
     0.058091675       5.0041176   1.5717769e-20   9.8534776e-20
     0.060844835       5.0041567   1.5717850e-20   9.8533870e-20
     0.063597995       5.0041959   1.5717931e-20   9.8532965e-20
     0.066351155       5.0042351   1.5718012e-20   9.8532059e-20
     0.069104315       5.0042742   1.5718093e-20   9.8531154e-20
     0.071857475       5.0043134   1.5718174e-20   9.8530248e-20
     0.074610635       5.0043526   1.5718255e-20   9.8529342e-20
     0.077363795       5.0043918   1.5718336e-20   9.8528437e-20
     0.080116955       5.0044309   1.5718418e-20   9.8527531e-20
     0.082870115       5.0044701   1.5718499e-20   9.8526625e-20
     0.085623275       5.0045093   1.5718580e-20   9.8525719e-20
     0.088376435       5.0045485   1.5718661e-20   9.8524814e-20
     0.091129595       5.0045876   1.5718742e-20   9.8523908e-20
     0.093882755       5.0046268   1.5718823e-20   9.8523002e-20
     0.096635914       5.0046660   1.5718904e-20   9.8522096e-20
     0.099389074       5.0047052   1.5718985e-20   9.8521191e-20
      0.10214223       5.0047444   1.5719066e-20   9.8520285e-20
      0.10489539       5.0047835   1.5719147e-20   9.8519379e-20
      0.10764855       5.0048227   1.5719229e-20   9.8518473e-20
      0.11040171       5.0048619   1.5719310e-20   9.8517567e-20
      0.11315487       5.0049011   1.5719391e-20   9.8516662e-20
      0.11590803       5.0049403   1.5719472e-20   9.8515756e-20
      0.11866119       5.0049795   1.5719553e-20   9.8514850e-20
      0.12141435       5.0050187   1.5719634e-20   9.8513944e-20
