   0.00019908619       5.0032955   2.2671943e-20   1.1940065e-19
    0.0021899481       5.0033358   2.2672064e-20   1.1939952e-19
    0.0041808099       5.0033761   2.2672184e-20   1.1939839e-19
    0.0061716718       5.0034164   2.2672305e-20   1.1939726e-19
    0.0081625336       5.0034568   2.2672426e-20   1.1939614e-19
     0.010153396       5.0034971   2.2672546e-20   1.1939501e-19
     0.012144257       5.0035374   2.2672667e-20   1.1939388e-19
     0.014135119       5.0035777   2.2672788e-20   1.1939275e-19
     0.016125981       5.0036180   2.2672909e-20   1.1939162e-19
     0.018116843       5.0036584   2.2673029e-20   1.1939050e-19
     0.020107705       5.0036987   2.2673150e-20   1.1938937e-19
     0.022098567       5.0037390   2.2673271e-20   1.1938824e-19
     0.024089429       5.0037794   2.2673392e-20   1.1938711e-19
     0.026080290       5.0038197   2.2673512e-20   1.1938598e-19
     0.028071152       5.0038600   2.2673633e-20   1.1938485e-19
     0.030062014       5.0039003   2.2673754e-20   1.1938373e-19
     0.032052876       5.0039407   2.2673875e-20   1.1938260e-19
     0.034043738       5.0039810   2.2673995e-20   1.1938147e-19
     0.036034600       5.0040214   2.2674116e-20   1.1938034e-19
     0.038025462       5.0040617   2.2674237e-20   1.1937921e-19
     0.040016324       5.0041020   2.2674358e-20   1.1937808e-19
     0.042007185       5.0041424   2.2674478e-20   1.1937696e-19
     0.043998047       5.0041827   2.2674599e-20   1.1937583e-19
     0.045988909       5.0042231   2.2674720e-20   1.1937470e-19
     0.047979771       5.0042634   2.2674841e-20   1.1937357e-19
     0.049970633       5.0043037   2.2674962e-20   1.1937244e-19
     0.051961495       5.0043441   2.2675082e-20   1.1937131e-19
     0.053952357       5.0043844   2.2675203e-20   1.1937018e-19
     0.055943218       5.0044248   2.2675324e-20   1.1936906e-19
     0.057934080       5.0044651   2.2675445e-20   1.1936793e-19
     0.059924942       5.0045055   2.2675566e-20   1.1936680e-19
     0.061915804       5.0045458   2.2675686e-20   1.1936567e-19
     0.063906666       5.0045862   2.2675807e-20   1.1936454e-19
     0.065897528       5.0046265   2.2675928e-20   1.1936341e-19
     0.067888390       5.0046669   2.2676049e-20   1.1936228e-19
     0.069879251       5.0047073   2.2676170e-20   1.1936116e-19
     0.071870113       5.0047476   2.2676291e-20   1.1936003e-19
