1.414310241588793704e-01	1.009099217747622568e+01	7.007215127290457324e-22	-3.762500983356712542e-22
1.439274800413220812e-01	1.009250593907526294e+01	7.513452769047506716e-22	-2.611122874708493921e-22
1.464229228574388531e-01	1.009401992775543810e+01	7.831836601110893047e-22	-1.394536038193638173e-22
1.489173530144894952e-01	1.009553414355084122e+01	7.954518140382151822e-22	-1.431748268952150019e-23
1.514107709195710028e-01	1.009704858649553572e+01	7.878544695040751992e-22	1.111690772411921716e-22
1.539031769796176397e-01	1.009856325662359744e+01	7.605925294156248950e-22	2.338736999749181070e-22
1.563945716014007170e-01	1.010007815396910757e+01	7.143572688068911878e-22	3.507367884134602996e-22
1.588849551915287317e-01	1.010159327856614908e+01	6.503123188976720947e-22	4.588477018030326924e-22
1.613743281564480048e-01	1.010310863044879959e+01	5.700639160628757738e-22	5.555170608533191037e-22
1.638626909024421541e-01	1.010462420965119179e+01	4.756201874654959328e-22	6.383433893540729755e-22
1.663500438356321498e-01	1.010614001620738733e+01	3.693405156962053126e-22	7.052724477194066403e-22
1.688363873619770361e-01	1.010765605015150470e+01	2.538762684284949266e-22	7.546478008978319311e-22
1.713217218872730152e-01	1.010917231151765705e+01	1.321043898884491539e-22	7.852513856762423576e-22
1.738060478171543632e-01	1.011068880033996287e+01	7.055523748015446092e-24	7.963330948954071372e-22
1.762893655570927920e-01	1.011220551665253531e+01	-1.181615322587246030e-22	7.876286720850942154e-22
1.787716755123979206e-01	1.011372246048950885e+01	-2.404371541970601223e-22	7.593655025652915463e-22
1.812529780882176922e-01	1.011523963188501263e+01	-3.567380780992992346e-22	7.122561888147490543e-22
1.837332736895376240e-01	1.011675703087317579e+01	-4.641825297787985119e-22	6.474801013529231613e-22
1.862125627211816403e-01	1.011827465748814170e+01	-5.601114405933623446e-22	5.666533939831605086e-22
1.886908455878112401e-01	1.011979251176406969e+01	-6.421539942659736391e-22	4.717882566501819605e-22
1.911681226939267730e-01	1.012131059373509245e+01	-7.082858957815987075e-22	3.652424433812677834e-22
1.936443944438662190e-01	1.012282890343537289e+01	-7.568789386033432754e-22	2.496603503485051605e-22
1.961196612418063534e-01	1.012434744089908101e+01	-7.867406662427957953e-22	1.279071242385262172e-22
1.985939234917615259e-01	1.012586620616037436e+01	-7.971431729972225687e-22	2.997448905235660628e-24
2.010671815975855203e-01	1.012738519925344249e+01	-7.878403601590636797e-22	-1.219792152841490496e-22
2.035394359629702776e-01	1.012890442021244475e+01	-7.590732514074684616e-22	-2.439350828729365529e-22
2.060106869914460070e-01	1.013042386907157066e+01	-7.115632672421608883e-22	-3.598602929990221083e-22
2.084809350863816579e-01	1.013194354586499912e+01	-6.464936558688862235e-22	-4.668970757076903494e-22
2.109501806509851418e-01	1.013346345062693921e+01	-5.654795695449915912e-22	-5.624100105286177453e-22
2.134184240883030270e-01	1.013498358339157868e+01	-4.705275538757569986e-22	-6.440506550043859616e-22
2.158856658012204000e-01	1.013650394419311596e+01	-3.639854761066381410e-22	-7.098149649931185937e-22
2.183519061924618088e-01	1.013802453306576545e+01	-2.484841507949407757e-22	-7.580921110621739831e-22
2.208171456645897646e-01	1.013954535004373092e+01	-1.268721217542554854e-22	-7.877035114895131371e-22
2.232813846200069618e-01	1.014106639516125874e+01	-2.145223041659958404e-24	-7.979311468345385717e-22
2.257446234609542524e-01	1.014258766845253845e+01	1.226273348778762242e-22	-7.885344875997736674e-22
2.282068625895124214e-01	1.014410916995181111e+01	2.443785276698237082e-22	-7.597556485336338834e-22
2.306681024076008557e-01	1.014563089969333198e+01	3.601188674304927913e-22	-7.123126736272287141e-22
2.331283433169783759e-01	1.014715285771130837e+01	4.670096908211153466e-22	-6.473811476642648024e-22
2.355875857192431810e-01	1.014867504403999021e+01	5.624325914939830217e-22	-5.665646161229979134e-22
2.380458300158328488e-01	1.015019745871363988e+01	6.440533034573456220e-22	-4.718545683107870329e-22
2.405030766080246130e-01	1.015172010176650019e+01	7.098784833786813868e-22	-3.655809921908112828e-22
2.429593258969348912e-01	1.015324297323282998e+01	7.583040187077354169e-22	-2.503547373012579703e-22
2.454145782835196465e-01	1.015476607314690227e+01	7.881537003732361206e-22	-1.290031189916718335e-22
2.478688341685750529e-01	1.015628940154298299e+01	7.987073383463391902e-22	-4.500358217339632928e-24
2.503220939527365241e-01	1.015781295845534160e+01	7.897176595918034730e-22	1.201054274520050686e-22
2.527743580364791853e-01	1.015933674391826358e+01	7.614156043647836023e-22	2.417668869444642060e-22
2.552256268201185119e-01	1.016086075796605570e+01	7.145039216350187017e-22	3.575119234104045420e-22
2.576759007038095239e-01	1.016238500063296790e+01	6.501392506357389483e-22	4.645161870381158701e-22
2.601251800875473141e-01	1.016390947195331762e+01	5.699031561452975881e-22	5.601718078313359677e-22
2.625734653711668254e-01	1.016543417196141519e+01	4.757628532875318991e-22	6.421507005027928616e-22
2.650207569543432951e-01	1.016695910069154252e+01	3.700226068902926488e-22	7.084609112617955435e-22
2.674670552365921439e-01	1.016848425817803481e+01	2.552670147696284081e-22	7.574946507154831064e-22
2.699123606172688095e-01	1.017000964445517752e+01	1.342975783446637095e-22	7.880668639580207492e-22
2.723566734955694679e-01	1.017153525955731652e+01	1.006412313288086726e-23	7.994434230161899673e-22
2.747999942705302567e-01	1.017306110351876747e+01	-1.144072478028321133e-22	7.913582823400272449e-22
2.772423233410276078e-01	1.017458717637385490e+01	-2.360879052603300616e-22	7.640192086666088243e-22
2.796836611057790800e-01	1.017611347815692824e+01	-3.520203519892883486e-22	7.181019756968799667e-22
2.821240079633421383e-01	1.017764000890234044e+01	-4.593899971727045588e-22	6.547331947888560103e-22
2.845633643121151524e-01	1.017916676864441072e+01	-5.555933083529072215e-22	5.754622284555517036e-22
2.870017305503366756e-01	1.018069375741750271e+01	-6.383006952516014964e-22	4.822228971906433318e-22
2.894391070760871099e-01	1.018222097525599068e+01	-7.055126129356195034e-22	3.772859356754305573e-22
2.918754942872865965e-01	1.018374842219421517e+01	-7.556075409973335856e-22	2.632033758648606065e-22
2.943108925816966814e-01	1.018527609826653624e+01	-7.873806965976020489e-22	1.427462265378174004e-22
2.967453023569194825e-01	1.018680400350734416e+01	-8.000725673514931631e-22	1.883697709201772525e-23
2.991787240103986889e-01	1.018833213795102388e+01	-7.933865994837990639e-22	-1.055214260243910261e-22
3.016111579394184505e-01	1.018986050163196033e+01	-7.674956413149048322e-22	-2.273184015905260413e-22
3.040426045411040445e-01	1.019138909458452069e+01	-7.230370154897271930e-22	-3.436085878088142925e-22
3.064730642124228743e-01	1.019291791684309345e+01	-6.610963687853070057e-22	-4.515829663638823201e-22
3.089025373501820826e-01	1.019444696844208131e+01	-5.831807191583564238e-22	-5.486365416069009064e-22
3.113310243510312159e-01	1.019597624941591540e+01	-4.911813793973752703e-22	-6.324309487068986873e-22
3.137585256114608923e-01	1.019750575979898777e+01	-3.873276790979480681e-22	-7.009504921421022528e-22
3.161850415278029125e-01	1.019903549962570466e+01	-2.741326259062084948e-22	-7.525502791474720563e-22
3.186105724962312591e-01	1.020056546893049187e+01	-1.543318378799482379e-22	-7.859953076036518717e-22
3.210351189127610416e-01	1.020209566774779120e+01	-3.081723691289434372e-23	-8.004895895169989367e-22
3.234586811732485523e-01	1.020362609611200533e+01	9.343288521929322147e-23	-7.956946342464605003e-22
3.258812596733924316e-01	1.020515675405756006e+01	2.154257342825148080e-22	-7.717368740386342471e-22
3.283028548087328358e-01	1.020668764161891495e+01	3.322260793007910877e-22	-7.292038819510610356e-22
3.307234669746519362e-01	1.020821875883051710e+01	4.410267820272581066e-22	-6.691295024002970292e-22
3.331430965663735311e-01	1.020975010572682251e+01	5.392160979876738345e-22	-5.929682808557218464e-22
3.355617439789631562e-01	1.021128168234226408e+01	6.244401397958931587e-22	-5.025598352269457229e-22
3.379794096073284737e-01	1.021281348871131911e+01	6.946590146909935215e-22	-4.000840511517063352e-22
3.403960938462199382e-01	1.021434552486845426e+01	7.481953047915336219e-22	-2.880082009944919036e-22
3.428117970902292422e-01	1.021587779084812198e+01	7.837737465013296463e-22	-1.690272767810049829e-22
3.452265197337908154e-01	1.021741028668481910e+01	8.005511801933371834e-22	-4.599898606445307969e-23
3.476402621711813801e-01	1.021894301241301584e+01	7.981360774852843805e-22	7.812501683142408573e-23
3.500530247965191744e-01	1.022047596806719838e+01	7.765972053518352784e-22	2.003700064308059094e-22
3.524648080037657283e-01	1.022200915368185470e+01	7.364612478938934789e-22	3.178094655290478354e-22
3.548756121867240321e-01	1.022354256929148697e+01	6.786994715022533714e-22	4.276350610060788163e-22
3.572854377390408676e-01	1.022507621493060093e+01	6.047037810568667935e-22	5.272236451328572059e-22
3.596942850542050318e-01	1.022661009063369342e+01	5.162527674425496195e-22	6.141996878211774842e-22
3.621021545255475038e-01	1.022814419643528971e+01	4.154685840350043663e-22	6.864916594570605812e-22
3.645090465462421103e-01	1.022967853236990976e+01	3.047657063087284714e-22	7.423810331035718732e-22
3.669149615093057482e-01	1.023121309847206284e+01	1.867928192572643040e-22	7.805427552538963430e-22
3.693198998075981065e-01	1.023274789477629199e+01	6.436923745395353624e-23	8.000762415254521167e-22
3.717238618338217226e-01	1.023428292131710649e+01	-5.958261137554357263e-23	8.005261826547015116e-22
3.741268479805219815e-01	1.023581817812904937e+01	-1.821070193145163257e-22	7.818926913311406864e-22
3.765288586400876158e-01	1.023735366524667256e+01	-3.002854776432053891e-22	7.446305758866088218e-22
3.789298942047498731e-01	1.023888938270452265e+01	-4.113061223571455820e-22	6.896377865040981775e-22
3.813299550665835147e-01	1.024042533053716753e+01	-5.125304953721564552e-22	6.182333372290867531e-22
3.837290416175062058e-01	1.024196150877914846e+01	-6.015560399889247298e-22	5.321252565342115667e-22
3.861271542492791808e-01	1.024349791746504934e+01	-6.762728555695154286e-22	4.333693546043345557e-22
3.885242933535071885e-01	1.024503455662939899e+01	-7.349133774348642310e-22	3.243198113354385319e-22
3.909204593216376589e-01	1.024657142630680440e+01	-7.760938202318736837e-22	2.075727802305473646e-22
3.933156525449619245e-01	1.024810852653182813e+01	-7.988464222221579927e-22	8.590436548932877010e-23
3.957098734146145547e-01	1.024964585733907363e+01	-8.026417492708854291e-22	-3.779554110150679525e-23
3.981031223215741877e-01	1.025118341876311412e+01	-7.874005554217155242e-22	-1.605919832952499503e-22
4.004953996566625318e-01	1.025272121083856725e+01	-7.534949461167791284e-22	-2.795745875801559958e-22
4.028867058105460308e-01	1.025425923360000802e+01	-7.017388444076798822e-22	-3.919264816965521750e-22
4.052770411737336986e-01	1.025579748708204519e+01	-6.333680138598674094e-22	-4.949908541435284935e-22
4.076664061365788405e-01	1.025733597131931418e+01	-5.500101382836953131e-22	-5.863335852709987590e-22
4.100548010892781092e-01	1.025887468634639355e+01	-4.536456921280967270e-22	-6.638004783964112891e-22
4.124422264218732259e-01	1.026041363219792579e+01	-3.465605508723181347e-22	-7.255677516763862093e-22
4.148286825242489262e-01	1.026195280890853567e+01	-2.312914830282677211e-22	-7.701846149326287103e-22
4.172141697861346810e-01	1.026349221651285326e+01	-1.105658299734702633e-22	-7.966069462871044658e-22
4.195986885971040303e-01	1.026503185504552107e+01	1.276318699945258455e-23	-8.042212966882112567e-22
4.219822393465742505e-01	1.026657172454116029e+01	1.357839943212608581e-22	-7.928586810821546730e-22
4.243648224238071864e-01	1.026811182503445075e+01	2.555954283082332247e-22	-7.627978575868759097e-22
4.267464382179085858e-01	1.026965215656001007e+01	3.693751075691561872e-22	-7.147580447902996433e-22
4.291270871178293200e-01	1.027119271915251453e+01	4.744458056279656195e-22	-6.498812763320648357e-22
4.315067695123644964e-01	1.027273351284663860e+01	5.683382658538557555e-22	-5.697048353705958900e-22
4.338854857901529583e-01	1.027427453767701593e+01	6.488489893974162642e-22	-4.761244436776016493e-22
4.362632363396791724e-01	1.027581579367836007e+01	7.140916496899181351e-22	-3.713490955230606060e-22
4.386400215492719523e-01	1.027735728088530998e+01	7.625409411396977924e-22	-2.578486202192485046e-22
4.410158418071038477e-01	1.027889899933257922e+01	7.930678512057507902e-22	-1.382952247175258451e-22
4.433906975011935869e-01	1.028044094905484407e+01	8.049655496633919360e-22	-1.550040516909985480e-23
4.457645890194036342e-01	1.028198313008679676e+01	7.979653116996585005e-22	1.076512792337118883e-22
4.481375167494416889e-01	1.028352554246314021e+01	7.722421271821033770e-22	2.282700078411115130e-22
4.505094810788610737e-01	1.028506818621856667e+01	7.284098914503280073e-22	3.435284811791751101e-22
4.528804823950594582e-01	1.028661106138780035e+01	6.675063175572734955e-22	4.507280956750545931e-22
4.552505210852792472e-01	1.028815416800556015e+01	5.909679502985549710e-22	5.473619641486406785e-22
4.576195975366083579e-01	1.028969750610656320e+01	5.005958929988655465e-22	6.311733144410321210e-22
4.599877121359801646e-01	1.029124107572551949e+01	3.985130735157895734e-22	7.002079113169339667e-22
4.623548652701726658e-01	1.029278487689717103e+01	2.871140712935377449e-22	7.528592908365350013e-22
4.647210573258097610e-01	1.029432890965624736e+01	1.690086980655929884e-22	7.879057682440816003e-22
4.670862886893608068e-01	1.029587317403749225e+01	4.696066707705994209e-23	8.045383759323187505e-22
4.694505597471395619e-01	1.029741767007566011e+01	-7.617720373271565604e-23	8.023791025494177215e-22
4.718138708853060193e-01	1.029896239780548761e+01	-1.975297327287987396e-22	7.814890327293826886e-22
4.741762224898662947e-01	1.030050735726174338e+01	-3.142664972787971472e-22	7.423662238599866514e-22
4.765376149466710176e-01	1.030205254847917296e+01	-4.236677716398058116e-22	6.859333961913382020e-22
4.788980486414169402e-01	1.030359797149255208e+01	-5.231877460306908324e-22	6.135157498278413288e-22
4.812575239596471599e-01	1.030514362633666359e+01	-6.105135610216807391e-22	5.268094512188738733e-22
4.836160412867497871e-01	1.030668951304626724e+01	-6.836187934020901418e-22	4.278415473670090761e-22
4.859736010079591106e-01	1.030823563165616186e+01	-7.408101630936133866e-22	3.189222631436176537e-22
4.883302035083552095e-01	1.030978198220112851e+01	-7.807663922272442364e-22	2.025908113285219884e-22
4.906858491728640637e-01	1.031132856471596604e+01	-8.025683333229491424e-22	8.155599231580190009e-23
4.930405383862581647e-01	1.031287537923546438e+01	-8.057196891824891198e-22	-4.136702246072416781e-23
4.953942715331557389e-01	1.031442242579442592e+01	-7.901578677674953141e-22	-1.633222450277449364e-22
4.977470489980211910e-01	1.031596970442764416e+01	-7.562547458004790187e-22	-2.814792352751319519e-22
5.000988711651656038e-01	1.031751721516995701e+01	-7.048073497066604807e-22	-3.930987332097049327e-22
5.024497384187455173e-01	1.031906495805617752e+01	-6.370186963423965043e-22	-4.955960388009911555e-22
5.047996511427643718e-01	1.032061293312111694e+01	-5.544692633146921301e-22	-5.866006761172007916e-22
5.071486097210721189e-01	1.032216114039962918e+01	-4.590797743435701926e-22	-6.640109691080596941e-22
5.094966145373649447e-01	1.032370957992653793e+01	-3.530661841091688510e-22	-7.260422785102062315e-22
5.118436659751856022e-01	1.032525825173668110e+01	-2.388879248195415027e-22	-7.712677999746845811e-22
5.141897644179237448e-01	1.032680715586489661e+01	-1.191906293092803198e-22	-7.986509990395907618e-22
5.165349102488154820e-01	1.032835629234603481e+01	3.255330593996679054e-24	-8.075689548344550995e-22
5.188791038509426023e-01	1.032990566121496023e+01	1.256190591607858536e-22	-7.978260967815341813e-22
5.212223456072360150e-01	1.033145526250653923e+01	2.450746148974172841e-22	-7.696580420817247090e-22
5.235646359004711980e-01	1.033300509625561503e+01	3.588662368082774389e-22	-7.237254712305750941e-22
5.259059751132725280e-01	1.033455516249708417e+01	4.643718143993271011e-22	-6.610982088831063532e-22
5.282463636281092834e-01	1.033610546126581475e+01	5.591631422380354877e-22	-5.832299027655654113e-22
5.305858018272995302e-01	1.033765599259667134e+01	6.410615785610254481e-22	-4.919239088395669591e-22
5.329242900930074578e-01	1.033920675652456822e+01	7.081878376172327572e-22	-3.892911916368249072e-22
5.352618288072442665e-01	1.034075775308438239e+01	7.590047844899144612e-22	-2.777012300355745849e-22
5.375984183518692783e-01	1.034230898231100326e+01	7.923522657283428489e-22	-1.597270766519869779e-22
5.399340591085879382e-01	1.034386044423936113e+01	8.074731953515015474e-22	-3.808584993210217624e-23
5.422687514589545899e-01	1.034541213890432942e+01	8.040303192865981694e-22	8.442396094353855271e-23
5.446024957843693670e-01	1.034696406634087040e+01	7.821132973277480200e-22	2.049869292918840593e-22
5.469352924660806359e-01	1.034851622658385217e+01	7.422359652284125903e-22	3.208353778407775856e-22
5.492671418851844400e-01	1.035006861966820679e+01	6.853238654131853204e-22	4.293128336769147850e-22
5.515980444226236123e-01	1.035162124562888764e+01	6.126923578154979486e-22	5.279347984857014479e-22
5.539280004591895512e-01	1.035317410450081788e+01	5.260158374153968558e-22	6.144454474443653591e-22
5.562570103755205553e-01	1.035472719631891536e+01	4.272887872663832389e-22	6.868689677833168828e-22
5.585850745521032668e-01	1.035628052111814945e+01	3.187795805831498623e-22	7.435543748623179154e-22
5.609121933692721163e-01	1.035783407893346109e+01	2.029781086528423295e-22	7.832127965940298256e-22
5.632383672072089897e-01	1.035938786979981785e+01	8.253844928424918539e-23	8.049463925776340760e-22
5.655635964459441167e-01	1.036094189375215180e+01	-3.978209982914933097e-23	8.082682682692385152e-22
5.678878814653558482e-01	1.036249615082544473e+01	-1.611862194749282856e-22	7.931129524024545200e-22
5.702112226451699906e-01	1.036405064105468377e+01	-2.789005490380288143e-22	7.598372228729999235e-22
5.725336203649612488e-01	1.036560536447481695e+01	-3.902389850574373070e-22	7.092112874198653206e-22
5.748550750041517832e-01	1.036716032112083852e+01	-4.926638550386844622e-22	6.424005456072503875e-22
5.771755869420118756e-01	1.036871551102772848e+01	-5.838435763216566618e-22	5.609383728155196524e-22
5.794951565576612618e-01	1.037027093423048818e+01	-6.617054943030427819e-22	4.666905703238708974e-22
5.818137842300671325e-01	1.037182659076411362e+01	-7.244827082683493268e-22	3.618123135222826443e-22
5.841314703380453555e-01	1.037338248066360791e+01	-7.707538337849482938e-22	2.486985986050312308e-22
5.864482152602600307e-01	1.037493860396397238e+01	-7.994748147278473682e-22	1.299293330206105352e-22
5.887640193752234907e-01	1.037649496070022259e+01	-8.100020817204543108e-22	8.210333284719074394e-24
5.910788830612986322e-01	1.037805155090738651e+01	-8.021065528160340807e-22	-1.136884170847005685e-22
5.933928066966950299e-01	1.037960837462046548e+01	-7.759781820281726070e-22	-2.329958386775700811e-22
5.957057906594711572e-01	1.038116543187450169e+01	-7.322209770310860084e-22	-3.470027197158148139e-22
5.980178353275350522e-01	1.038272272270451957e+01	-6.718386240669801910e-22	-4.531231422864058421e-22
6.003289410786428748e-01	1.038428024714557019e+01	-5.962110708931948254e-22	-5.489529809388851999e-22
6.026391082903999052e-01	1.038583800523271528e+01	-5.070626226646593829e-22	-6.323241540670618622e-22
6.049483373402613218e-01	1.038739599700096150e+01	-4.064222963839690090e-22	-7.013534089311092578e-22
6.072566286055304241e-01	1.038895422248539546e+01	-2.965773526942725810e-22	-7.544845488825029236e-22
6.095639824633590775e-01	1.039051268172105580e+01	-1.800210754878467824e-22	-7.905231633254780315e-22
6.118703992907489342e-01	1.039207137474301668e+01	-5.939599671040991308e-23	-8.086630936416227842e-22
6.141758794645509889e-01	1.039363030158634693e+01	6.256613691365354503e-23	-8.085040577252712630e-22
6.164804233614650242e-01	1.039518946228612961e+01	1.831062888587681199e-22	-7.900600575709470897e-22
6.187840313580408313e-01	1.039674885687743711e+01	2.995005445977154063e-22	-7.537584039068459918e-22
6.210867038306780996e-01	1.039830848539536134e+01	4.091215987267969316e-22	-7.004294044115660479e-22
6.233884411556246397e-01	1.039986834787499603e+01	5.094979312085282906e-22	-6.312869727719384474e-22
6.256892437089774939e-01	1.040142844435143310e+01	5.983693430159286969e-22	-5.479006199875938940e-22
6.279891118666852678e-01	1.040298877485977336e+01	6.737376077519062352e-22	-4.521594823235574573e-22
6.302880460045441335e-01	1.040454933943513716e+01	7.339111098359671514e-22	-3.462292178490917984e-22
6.325860464982008269e-01	1.040611013811261998e+01	7.775424789134264107e-22	-2.325027616400636874e-22
6.348831137231522037e-01	1.040767117092735461e+01	8.036583910109991307e-22	-1.135460649825818285e-22
6.371792480547449067e-01	1.040923243791445252e+01	8.116808859263543151e-22	7.959946656106211385e-24
6.394744498681744771e-01	1.041079393910904116e+01	8.014397432931612867e-22	1.292798808819396335e-22
6.417687195384872423e-01	1.041235567454627109e+01	7.731756623092515631e-22	2.476854835029608070e-22
6.440620574405788723e-01	1.041391764426126265e+01	7.275341976599028522e-22	3.605169537672560045e-22
6.463544639491970445e-01	1.041547984828916817e+01	6.655506120257089608e-22	4.652425927903046303e-22
6.486459394389355593e-01	1.041704228666514176e+01	5.886260090647405092e-22	5.595154499835029747e-22
6.509364842842435550e-01	1.041860495942434994e+01	4.984953053517032247e-22	6.412257038489395056e-22
6.532260988594152940e-01	1.042016786660192906e+01	3.971877811117021302e-22	7.085476131525191107e-22
6.555147835385988220e-01	1.042173100823304566e+01	2.869811136919569382e-22	7.599799998748207677e-22
6.578025386957909726e-01	1.042329438435288402e+01	1.703499409626448498e-22	7.943793735516679707e-22
6.600893647048395874e-01	1.042485799499660182e+01	4.991012110674858702e-23	8.109849742373448289e-22
6.623752619394428498e-01	1.042642184019938334e+01	-7.164005202591940531e-23	8.094351945203746576e-22
6.646602307731505066e-01	1.042798591999641999e+01	-1.915803546251974355e-22	7.897750356282317380e-22
6.669442715793612031e-01	1.042955023442290674e+01	-3.072295019484295655e-22	7.524544542743019456e-22
6.692273847313239266e-01	1.043111478351404386e+01	-4.160050190464150733e-22	6.983176609897047862e-22
6.715095706021400046e-01	1.043267956730503521e+01	-5.154807781203771819e-22	6.285836326734244559e-22
6.737908295647616619e-01	1.043424458583107750e+01	-6.034409237197109971e-22	5.448182974842816341e-22
6.760711619919892446e-01	1.043580983912738702e+01	-6.779289916109661825e-22	4.488990346512373691e-22
6.783505682564782147e-01	1.043737532722917827e+01	-7.372911381032766187e-22	3.429723012258392958e-22
6.806290487307311565e-01	1.043894105017168172e+01	-7.802125313245174692e-22	2.294053485239798257e-22
6.829066037871033279e-01	1.044050700799012787e+01	-8.057461113026435414e-22	1.107331197223094037e-22
6.851832337978016607e-01	1.044207320071976497e+01	-8.133330981722400575e-22	-1.039847599007183493e-23
