1.000159700000000029e+01	2.275417000000000060e-20
1.001187000000000005e+01	2.296439700000000097e-20
1.002215499999999970e+01	2.318724099999999962e-20
1.003245000000000076e+01	2.341031499999999937e-20
1.004275499999999965e+01	2.363361800000000007e-20
1.005307099999999920e+01	2.385715099999999887e-20
1.006339700000000015e+01	2.404415199999999958e-20
1.007373399999999997e+01	2.407276000000000043e-20
1.008408200000000043e+01	2.408315800000000076e-20
1.009444000000000052e+01	2.409356599999999971e-20
1.010480899999999949e+01	2.410398500000000043e-20
1.011518900000000087e+01	2.411441399999999976e-20
1.012557900000000011e+01	2.402351600000000073e-20
1.013597999999999999e+01	2.344209000000000110e-20
1.014639200000000052e+01	2.279522399999999914e-20
1.015681400000000068e+01	2.214769100000000059e-20
1.016724699999999970e+01	2.149949399999999992e-20
1.017769099999999938e+01	2.085062999999999966e-20
1.018814599999999970e+01	2.019819299999999903e-20
1.019861000000000040e+01	1.953132200000000101e-20
1.020908599999999922e+01	1.886199399999999963e-20
1.021957300000000046e+01	1.819197999999999860e-20
1.023007100000000058e+01	1.752127500000000010e-20
1.024057900000000032e+01	1.684988199999999862e-20
1.025109800000000071e+01	1.627847000000000038e-20
1.026162799999999997e+01	1.611412500000000038e-20
1.027216800000000063e+01	1.599280899999999952e-20
1.028271999999999942e+01	1.587136799999999950e-20
1.029328300000000063e+01	1.574980300000000047e-20
1.030385599999999968e+01	1.562811399999999944e-20
1.031443999999999939e+01	1.549883100000000040e-20
1.032503499999999974e+01	1.534647699999999971e-20
1.033564100000000074e+01	1.519235899999999945e-20
1.034625699999999959e+01	1.503808200000000056e-20
1.035688500000000012e+01	1.488364800000000033e-20
1.036752300000000027e+01	1.472905400000000130e-20
1.037817300000000031e+01	1.457774000000000036e-20
1.038883299999999998e+01	1.443341999999999966e-20
1.039950499999999955e+01	1.428917000000000125e-20
1.041018700000000052e+01	1.414477400000000028e-20
1.042088000000000036e+01	1.400023099999999960e-20
1.043158400000000086e+01	1.385553699999999856e-20
1.044229999999999947e+01	1.377316800000000137e-20
1.045302599999999948e+01	1.376717099999999997e-20
1.046376300000000015e+01	1.376135999999999857e-20
1.047451200000000071e+01	1.375554199999999905e-20
1.048527099999999912e+01	1.374971899999999873e-20
1.049604099999999995e+01	1.374346700000000121e-20
1.050682300000000069e+01	1.370767499999999948e-20
1.051761499999999927e+01	1.365378199999999984e-20
1.052841899999999953e+01	1.359983500000000048e-20
1.053923400000000044e+01	1.354583099999999943e-20
1.055005899999999919e+01	1.349177099999999984e-20
1.056089700000000065e+01	1.343721100000000060e-20
1.057174499999999995e+01	1.337735099999999990e-20
1.058260399999999990e+01	1.331591999999999927e-20
1.059347400000000050e+01	1.325442500000000032e-20
1.060435599999999923e+01	1.319286800000000037e-20
1.061524900000000038e+01	1.313124700000000060e-20
1.062615300000000040e+01	1.309239700000000059e-20
1.063706799999999930e+01	1.314552800000000031e-20
1.064799400000000063e+01	1.320840299999999987e-20
1.065893200000000007e+01	1.327134199999999925e-20
1.066988100000000017e+01	1.333434600000000013e-20
1.068083999999999989e+01	1.339741499999999948e-20
1.069181200000000054e+01	1.349776899999999990e-20
1.070279400000000081e+01	1.365386500000000123e-20
1.071378799999999920e+01	1.381065800000000099e-20
1.072479300000000002e+01	1.396761199999999973e-20
1.073581000000000074e+01	1.412472600000000027e-20
1.074683800000000033e+01	1.427556499999999958e-20
1.075787599999999955e+01	1.423761200000000026e-20
1.076892800000000072e+01	1.411206500000000089e-20
1.077998900000000049e+01	1.398638799999999854e-20
1.079106200000000015e+01	1.386058199999999938e-20
1.080214699999999972e+01	1.373464700000000042e-20
1.081324299999999994e+01	1.359946600000000096e-20
1.082435000000000080e+01	1.342182399999999947e-20
1.083546800000000054e+01	1.323867300000000032e-20
1.084659899999999944e+01	1.305533300000000068e-20
1.085773999999999972e+01	1.287180500000000071e-20
1.086889399999999917e+01	1.268808900000000041e-20
1.088005800000000001e+01	1.252932300000000038e-20
1.089123299999999972e+01	1.240057699999999946e-20
1.090242100000000036e+01	1.227176199999999941e-20
1.091361999999999988e+01	1.214281300000000025e-20
1.092483000000000004e+01	1.201373399999999962e-20
1.093605200000000011e+01	1.188565800000000028e-20
1.094728600000000007e+01	1.176957600000000074e-20
1.095853100000000069e+01	1.165664499999999948e-20
1.096978799999999943e+01	1.154359800000000053e-20
1.098105499999999957e+01	1.143043499999999935e-20
1.099233500000000063e+01	1.131715600000000047e-20
1.100362699999999982e+01	1.130395900000000012e-20
1.101492999999999967e+01	1.148312600000000010e-20
1.102624400000000016e+01	1.166724300000000058e-20
1.103757000000000055e+01	1.185154900000000005e-20
1.104890800000000084e+01	1.203604400000000001e-20
1.106025700000000001e+01	1.220019800000000071e-20
1.107161800000000085e+01	1.204524400000000060e-20
1.108299099999999981e+01	1.178085200000000020e-20
1.109437600000000046e+01	1.151618899999999959e-20
1.110577100000000073e+01	1.125125299999999995e-20
1.111717900000000014e+01	1.098604499999999992e-20
1.112859899999999946e+01	1.070195500000000049e-20
1.114002999999999943e+01	1.038109600000000073e-20
1.115147299999999930e+01	1.005894599999999971e-20
1.116292800000000085e+01	9.736465900000000654e-21
1.117439500000000052e+01	9.413654600000000062e-21
1.118587199999999982e+01	9.096682100000000247e-21
1.119736299999999929e+01	8.849599100000000525e-21
1.120886400000000016e+01	8.622077500000000010e-21
1.122037800000000018e+01	8.394321800000000434e-21
1.123190400000000011e+01	8.166332500000000374e-21
1.124344100000000068e+01	7.938108199999999904e-21
1.125499100000000041e+01	7.845201500000000238e-21
1.126655099999999976e+01	7.928137600000000719e-21
1.127812400000000004e+01	8.011885599999999865e-21
1.128970900000000022e+01	8.095719199999999622e-21
1.130130600000000030e+01	8.179638500000000306e-21
1.131291500000000028e+01	8.247430099999999777e-21
1.132453499999999913e+01	8.230641799999999704e-21
1.133616699999999966e+01	8.201641999999999255e-21
1.134781199999999934e+01	8.172612300000000288e-21
1.135946799999999968e+01	8.143553499999999320e-21
1.137113699999999916e+01	8.114342899999999970e-21
1.138281699999999930e+01	8.079665999999999931e-21
1.139450899999999933e+01	8.042022800000000492e-21
1.140621400000000030e+01	8.004340799999999890e-21
1.141793099999999939e+01	7.966620099999999947e-21
1.142965899999999912e+01	7.928860600000000347e-21
1.144139999999999979e+01	7.875903300000000742e-21
1.145315199999999933e+01	7.794860599999999389e-21
1.146491600000000055e+01	7.713115099999999269e-21
1.147669299999999915e+01	7.631285600000000603e-21
1.148848199999999942e+01	7.549371299999999350e-21
1.150028299999999959e+01	7.475538999999999835e-21
1.151209599999999966e+01	7.446231399999999835e-21
1.152392099999999964e+01	7.423639800000000215e-21
1.153575799999999951e+01	7.401024900000000437e-21
1.154760800000000032e+01	7.378387200000000580e-21
1.155946899999999999e+01	7.355743999999999833e-21
1.157134300000000060e+01	7.333477199999999505e-21
1.158322899999999933e+01	7.311354100000000462e-21
1.159512800000000077e+01	7.289208499999999283e-21
1.160703799999999930e+01	7.267039400000000320e-21
1.161895999999999951e+01	7.244848499999999936e-21
1.163089599999999990e+01	7.220490300000000040e-21
1.164284299999999917e+01	7.193908200000000200e-21
1.165480200000000011e+01	7.167298700000000741e-21
1.166677400000000020e+01	7.140661699999999841e-21
1.167875899999999945e+01	7.113998000000000038e-21
1.169075499999999934e+01	7.082270299999999342e-21
1.170276400000000017e+01	7.039049300000000733e-21
1.171478499999999912e+01	6.995339600000000686e-21
1.172681799999999974e+01	6.951584700000000246e-21
1.173886300000000027e+01	6.907785300000000129e-21
1.175092099999999995e+01	6.848552999999999281e-21
1.176299200000000056e+01	6.720294799999999956e-21
1.177507499999999929e+01	6.583584599999999960e-21
1.178716999999999970e+01	6.446733899999999800e-21
1.179927799999999927e+01	6.309742599999999909e-21
1.181139899999999976e+01	6.182499000000000301e-21
1.182353099999999912e+01	6.142809199999999665e-21
1.183567599999999942e+01	6.123723499999999792e-21
1.184783400000000064e+01	6.104618400000000090e-21
1.186000300000000074e+01	6.085493399999999726e-21
1.187218599999999924e+01	6.066875400000000150e-21
